,区县id,站名id,年份,月份,日期,日照时数（单位：h),日平均风速(单位：m/s),日降水量（mm）,日最高温度（单位：℃）,日最低温度（单位：℃）,日平均温度（单位：℃）,日相对湿度（单位：%）,日平均气压（单位：hPa）
53536,county26,1,2017,7,29,10.2,0.8,0.8,37.5,24.5,29.5,71.0,984.7
53537,county26,1,2017,7,30,8.1,1.5,1.5,36.0,25.6,29.6,74.0,981.4
53538,county26,1,2017,7,31,9.8,2.1,2.1,37.4,25.0,29.5,72.0,980.8
53751,county26,1,2018,3,1,2.7,1.3,1.3,25.9,16.0,20.4,77.0,992.0
53752,county26,1,2018,3,2,3.0,1.3,1.3,26.2,18.0,22.5,72.0,990.5
53753,county26,1,2018,3,3,3.6,3.2,3.2,27.0,18.9,23.2,75.0,989.0
53754,county26,1,2018,3,4,7.1,2.2,2.2,30.8,18.6,25.5,67.0,986.7
53755,county26,1,2018,3,5,0.0,3.7,3.7,25.8,15.8,19.1,72.0,994.1
53756,county26,1,2018,3,6,0.0,2.1,2.1,16.5,12.6,14.4,68.0,999.4
53757,county26,1,2018,3,7,0.0,1.4,1.4,15.3,9.8,11.3,90.0,1000.8
53758,county26,1,2018,3,8,8.2,2.6,2.6,18.1,7.9,11.8,62.0,1005.8
53759,county26,1,2018,3,9,10.6,1.3,1.3,21.5,5.4,13.2,51.0,1005.8
53760,county26,1,2018,3,10,10.1,1.4,1.4,23.5,6.2,14.5,58.0,1002.6
53761,county26,1,2018,3,11,3.4,1.6,1.6,21.9,10.0,15.6,59.0,1001.5
53762,county26,1,2018,3,12,1.1,1.4,1.4,23.1,13.0,17.6,65.0,999.5
53763,county26,1,2018,3,13,0.0,2.0,2.0,23.3,15.9,18.3,78.0,996.4
53764,county26,1,2018,3,14,1.5,0.5,0.5,22.8,15.9,18.7,87.0,994.2
53765,county26,1,2018,3,15,6.4,0.9,0.9,25.9,17.2,20.3,82.0,993.6
53766,county26,1,2018,3,16,5.0,2.3,2.3,28.1,16.4,20.7,80.0,995.6
53767,county26,1,2018,3,17,0.0,1.6,1.6,22.0,16.6,18.9,86.0,994.8
53768,county26,1,2018,3,18,2.8,4.6,4.6,26.0,19.2,23.3,69.0,993.5
53769,county26,1,2018,3,19,0.0,2.1,2.1,23.8,12.2,16.0,83.0,994.1
53770,county26,1,2018,3,20,9.8,3.7,3.7,17.1,10.6,13.3,64.0,1000.7
53771,county26,1,2018,3,21,7.4,3.0,3.0,18.5,7.7,13.2,59.0,1002.1
53772,county26,1,2018,3,22,7.8,1.1,1.1,24.2,9.0,15.2,64.0,999.2
53773,county26,1,2018,3,23,8.5,1.4,1.4,26.4,9.3,17.6,58.0,998.6
53774,county26,1,2018,3,24,0.7,1.3,1.3,23.8,15.5,18.9,61.0,998.8
53775,county26,1,2018,3,25,0.0,1.0,1.0,19.7,16.2,16.9,89.0,1001.1
53776,county26,1,2018,3,26,1.6,1.2,1.2,22.7,15.8,18.3,82.0,1001.4
53777,county26,1,2018,3,27,9.4,0.9,0.9,27.9,13.5,19.1,72.0,998.6
53778,county26,1,2018,3,28,4.1,0.7,0.7,26.9,14.3,19.0,80.0,995.3
53779,county26,1,2018,3,29,0.0,0.9,0.9,20.9,18.3,19.0,92.0,994.9
53780,county26,1,2018,3,30,7.9,0.5,0.5,28.0,18.5,21.6,79.0,996.8
53781,county26,1,2018,3,31,5.9,1.0,1.0,28.6,18.0,21.9,77.0,996.9
53782,county26,1,2018,4,1,5.3,0.2,0.2,29.6,18.7,23.1,77.0,995.3
53783,county26,1,2018,4,2,6.0,1.0,1.0,29.8,18.1,23.3,74.0,993.7
53784,county26,1,2018,4,3,5.6,1.5,1.5,30.4,18.7,24.0,70.0,993.0
53785,county26,1,2018,4,4,4.7,1.4,1.4,28.9,21.4,25.0,64.0,992.4
53786,county26,1,2018,4,5,2.9,1.4,1.4,27.4,20.5,24.3,62.0,991.6
53787,county26,1,2018,4,6,0.0,2.7,2.7,25.3,10.9,12.9,71.0,1003.5
53788,county26,1,2018,4,7,2.9,1.9,1.9,20.2,11.5,15.3,51.0,1007.8
53789,county26,1,2018,4,8,8.5,0.7,0.7,24.2,8.0,15.1,68.0,1002.5
53790,county26,1,2018,4,9,9.8,0.9,0.9,27.4,11.2,19.0,62.0,997.4
53791,county26,1,2018,4,10,0.0,1.8,1.8,24.0,15.4,20.1,71.0,994.3
53792,county26,1,2018,4,11,0.0,1.3,1.3,23.5,19.5,21.4,81.0,992.1
53793,county26,1,2018,4,12,0.0,2.0,2.0,26.6,22.3,24.2,75.0,989.3
53794,county26,1,2018,4,13,3.0,2.8,2.8,28.7,22.9,26.3,71.0,989.3
53795,county26,1,2018,4,14,0.0,2.6,2.6,26.8,15.4,18.0,80.0,995.3
53796,county26,1,2018,4,15,1.8,2.2,2.2,21.9,13.2,17.0,61.0,999.4
53797,county26,1,2018,4,16,2.1,1.3,1.3,21.2,13.0,16.1,68.0,999.9
53798,county26,1,2018,4,17,9.7,0.9,0.9,27.4,11.9,17.5,70.0,999.2
53799,county26,1,2018,4,18,11.2,1.2,1.2,29.8,12.6,20.7,62.0,996.6
53800,county26,1,2018,4,19,2.9,1.5,1.5,27.3,15.3,20.9,75.0,994.7
53801,county26,1,2018,4,20,0.7,2.9,2.9,24.9,20.0,21.8,86.0,992.6
53802,county26,1,2018,4,21,4.8,4.3,4.3,26.5,21.5,24.1,76.0,991.5
53803,county26,1,2018,4,22,1.0,3.0,3.0,27.3,22.6,24.8,76.0,989.8
53804,county26,1,2018,4,23,0.0,1.7,1.7,26.1,21.2,23.1,88.0,989.1
53805,county26,1,2018,4,24,1.7,2.6,2.6,24.0,18.7,20.5,73.0,994.4
53806,county26,1,2018,4,25,0.0,2.5,2.5,20.8,17.7,18.7,75.0,995.8
53807,county26,1,2018,4,26,0.0,1.0,1.0,21.5,17.3,19.1,86.0,996.2
53808,county26,1,2018,4,27,0.4,1.1,1.1,25.6,18.8,21.8,77.0,997.9
53809,county26,1,2018,4,28,0.5,1.0,1.0,25.6,20.2,22.4,79.0,996.5
53810,county26,1,2018,4,29,0.0,1.0,1.0,26.8,21.1,23.3,87.0,993.5
53811,county26,1,2018,4,30,0.8,1.4,1.4,27.1,21.7,24.0,84.0,993.0
53812,county26,1,2018,5,1,4.9,0.9,0.9,31.6,22.1,25.6,79.0,992.5
53813,county26,1,2018,5,2,4.8,1.4,1.4,30.6,22.0,24.9,83.0,994.2
53814,county26,1,2018,5,3,0.0,1.2,1.2,24.2,20.0,21.7,91.0,998.3
53815,county26,1,2018,5,4,0.0,1.3,1.3,24.6,19.1,21.6,87.0,996.4
53816,county26,1,2018,5,5,4.7,3.3,3.3,30.6,22.5,26.2,74.0,993.7
53817,county26,1,2018,5,6,5.3,3.0,3.0,31.8,24.9,28.0,66.0,989.8
53818,county26,1,2018,5,7,1.3,1.9,1.9,28.7,20.9,23.9,85.0,987.7
53819,county26,1,2018,5,8,0.1,1.4,1.4,26.2,20.6,23.2,73.0,991.5
53820,county26,1,2018,5,9,0.0,1.7,1.7,23.9,20.0,21.1,81.0,994.7
53821,county26,1,2018,5,10,0.0,1.3,1.3,22.4,18.7,20.4,90.0,995.6
53822,county26,1,2018,5,11,2.9,1.8,1.8,28.0,21.2,24.1,84.0,993.4
53823,county26,1,2018,5,12,2.9,1.4,1.4,29.3,22.5,24.7,86.0,992.3
53824,county26,1,2018,5,13,2.9,0.9,0.9,28.3,22.8,24.1,88.0,992.0
53825,county26,1,2018,5,14,8.4,1.7,1.7,31.7,21.4,26.2,77.0,989.9
53826,county26,1,2018,5,15,6.8,3.1,3.1,32.1,23.7,28.4,66.0,987.3
53827,county26,1,2018,5,16,8.6,3.0,3.0,32.2,24.6,28.7,63.0,987.3
53828,county26,1,2018,5,17,8.8,2.1,2.1,34.3,23.8,29.3,65.0,987.2
53829,county26,1,2018,5,18,6.2,2.2,2.2,34.1,26.1,30.0,63.0,987.3
53830,county26,1,2018,5,19,8.6,1.2,1.2,35.4,24.6,29.2,68.0,987.8
53831,county26,1,2018,5,20,9.9,0.9,0.9,34.7,24.3,28.8,71.0,988.6
53832,county26,1,2018,5,21,10.6,1.4,1.4,34.5,24.4,29.2,69.0,989.8
53833,county26,1,2018,5,22,11.2,1.2,1.2,35.3,24.0,29.4,67.0,991.2
53834,county26,1,2018,5,23,5.5,1.9,1.9,30.9,21.9,25.8,72.0,992.9
53835,county26,1,2018,5,24,8.4,2.1,2.1,34.6,22.8,28.9,60.0,989.2
53836,county26,1,2018,5,25,9.1,2.4,2.4,33.8,25.0,30.3,58.0,987.0
53837,county26,1,2018,5,26,6.1,2.4,2.4,34.9,26.0,28.9,69.0,988.3
53838,county26,1,2018,5,27,3.8,1.5,1.5,30.5,24.5,25.2,88.0,990.5
53839,county26,1,2018,5,28,3.8,1.8,1.8,30.8,22.0,25.3,79.0,992.3
53840,county26,1,2018,5,29,5.6,1.8,1.8,31.8,24.1,27.0,78.0,991.2
53841,county26,1,2018,5,30,3.7,1.0,1.0,32.7,23.8,27.5,77.0,990.8
53842,county26,1,2018,5,31,1.1,1.8,1.8,31.9,24.7,27.3,77.0,991.7
53843,county26,1,2018,6,1,0.0,2.2,2.2,26.5,20.3,22.6,82.0,994.0
53844,county26,1,2018,6,2,1.3,1.0,1.0,28.9,21.8,24.2,83.0,993.3
53845,county26,1,2018,6,3,5.1,1.0,1.0,31.4,23.4,26.5,74.0,990.6
53846,county26,1,2018,6,4,0.0,2.4,2.4,27.7,23.2,24.3,86.0,990.9
53847,county26,1,2018,6,5,0.0,1.2,1.2,25.3,21.3,23.0,78.0,991.3
53848,county26,1,2018,6,6,2.9,1.5,1.5,30.0,22.0,25.6,71.0,989.1
53849,county26,1,2018,6,7,0.0,1.2,1.2,26.6,23.5,24.8,85.0,987.5
53850,county26,1,2018,6,8,4.8,2.0,2.0,30.6,23.3,25.8,82.0,984.5
53851,county26,1,2018,6,9,10.7,1.1,1.1,34.9,22.4,27.3,75.0,982.9
53852,county26,1,2018,6,10,10.0,1.1,1.1,33.1,23.3,27.9,65.0,985.0
53853,county26,1,2018,6,11,7.1,1.1,1.1,34.5,22.4,27.7,61.0,985.1
53854,county26,1,2018,6,12,0.0,1.2,1.2,28.6,21.0,23.0,86.0,983.8
53855,county26,1,2018,6,13,4.0,1.6,1.6,29.0,20.8,24.0,78.0,981.8
53856,county26,1,2018,6,14,1.3,1.1,1.1,29.3,22.9,25.8,73.0,982.2
53857,county26,1,2018,6,15,0.0,1.1,1.1,29.9,22.9,26.1,69.0,984.9
53858,county26,1,2018,6,16,6.0,1.4,1.4,32.4,22.8,27.3,72.0,985.8
53859,county26,1,2018,6,17,8.5,1.3,1.3,34.9,24.6,28.3,70.0,984.8
53860,county26,1,2018,6,18,9.5,1.7,1.7,35.6,23.9,29.0,68.0,982.9
53861,county26,1,2018,6,19,6.2,1.2,1.2,33.9,24.9,29.5,69.0,983.6
53862,county26,1,2018,6,20,5.4,1.4,1.4,34.7,26.0,30.2,70.0,985.6
53863,county26,1,2018,6,21,0.8,1.5,1.5,31.1,26.6,28.9,76.0,985.9
53864,county26,1,2018,6,22,4.2,2.2,2.2,34.2,25.3,28.9,69.0,985.5
53865,county26,1,2018,6,23,5.0,1.2,1.2,32.9,24.0,26.4,84.0,985.9
53866,county26,1,2018,6,24,3.4,1.9,1.9,32.0,24.0,26.5,83.0,987.3
53867,county26,1,2018,6,25,8.3,1.8,1.8,32.2,24.2,27.8,76.0,988.3
53868,county26,1,2018,6,26,7.7,2.3,2.3,33.5,23.7,26.7,79.0,990.7
53869,county26,1,2018,6,27,7.5,1.5,1.5,31.5,22.8,25.8,82.0,991.5
53870,county26,1,2018,6,28,9.3,1.5,1.5,33.5,22.2,27.0,77.0,988.5
53871,county26,1,2018,6,29,4.6,1.0,1.0,33.5,24.8,27.6,80.0,984.9
53872,county26,1,2018,6,30,6.0,1.7,1.7,33.2,24.8,28.6,71.0,984.5
53873,county26,1,2018,7,1,6.7,1.8,1.8,34.4,26.1,28.5,76.0,984.1
53874,county26,1,2018,7,2,8.1,2.8,2.8,35.0,25.5,30.3,67.0,982.4
53875,county26,1,2018,7,3,7.4,3.3,3.3,35.2,29.1,31.2,59.0,981.2
53876,county26,1,2018,7,4,5.8,2.6,2.6,35.9,27.8,31.5,61.0,980.7
53877,county26,1,2018,7,5,4.2,3.2,3.2,34.6,28.3,31.6,60.0,981.6
53878,county26,1,2018,7,6,6.1,1.7,1.7,34.4,28.1,30.5,68.0,982.5
53879,county26,1,2018,7,7,0.4,1.2,1.2,30.8,24.4,27.3,84.0,983.9
53880,county26,1,2018,7,8,2.5,1.8,1.8,31.9,24.9,27.7,76.0,985.4
53881,county26,1,2018,7,9,7.9,1.2,1.2,34.8,24.1,27.3,82.0,987.7
53882,county26,1,2018,7,10,12.1,0.9,0.9,35.2,24.2,28.7,72.0,987.8
53883,county26,1,2018,7,11,12.0,1.1,1.1,36.9,23.5,29.7,67.0,984.3
53884,county26,1,2018,7,12,4.7,1.8,1.8,35.1,24.4,27.7,84.0,984.3
53885,county26,1,2018,7,13,6.1,1.7,1.7,34.0,23.4,26.9,89.0,986.0
53886,county26,1,2018,7,14,4.9,1.0,1.0,32.0,24.6,26.9,89.0,986.2
53887,county26,1,2018,7,15,6.2,1.5,1.5,32.7,24.0,28.1,82.0,986.5
53888,county26,1,2018,7,16,6.8,1.1,1.1,33.2,24.0,28.3,79.0,986.6
53889,county26,1,2018,7,17,12.1,0.9,0.9,37.0,24.5,30.3,75.0,985.3
53890,county26,1,2018,7,18,11.1,2.6,2.6,36.0,25.7,31.0,72.0,985.3
53891,county26,1,2018,7,19,11.3,1.1,1.1,35.8,25.6,30.5,69.0,986.5
53892,county26,1,2018,7,20,9.9,1.1,1.1,35.9,25.5,30.3,72.0,985.4
53893,county26,1,2018,7,21,9.8,1.8,1.8,37.5,25.1,29.5,77.0,984.6
53894,county26,1,2018,7,22,8.5,1.1,1.1,36.8,23.9,28.1,84.0,983.8
53895,county26,1,2018,7,23,2.2,1.3,1.3,29.6,23.4,26.5,93.0,983.7
53896,county26,1,2018,7,24,0.5,2.6,2.6,29.0,25.4,26.9,91.0,983.3
53897,county26,1,2018,7,25,6.0,1.9,1.9,33.6,24.6,27.2,90.0,986.5
53898,county26,1,2018,7,26,8.1,1.6,1.6,34.2,24.5,28.1,82.0,987.7
53899,county26,1,2018,7,27,8.8,1.8,1.8,34.1,24.0,28.2,81.0,988.0
53900,county26,1,2018,7,28,10.7,1.2,1.2,34.6,23.7,27.7,84.0,988.0
53901,county26,1,2018,7,29,10.6,1.3,1.3,34.0,23.9,28.7,76.0,987.3
53902,county26,1,2018,7,30,3.1,1.3,1.3,31.5,23.9,26.4,91.0,986.7
53903,county26,1,2018,7,31,1.6,1.4,1.4,31.3,24.1,26.6,91.0,987.0
54116,county27,1,2015,3,1,0.0,1.8,1.8,11.3,6.9,9.2,65.0,1005.6
54117,county27,1,2015,3,2,0.0,1.1,1.1,11.6,9.2,10.3,76.0,997.0
54118,county27,1,2015,3,3,0.0,1.4,1.4,12.2,10.0,11.0,84.0,995.7
54119,county27,1,2015,3,4,0.0,1.2,1.2,11.2,9.6,10.1,82.0,997.5
54120,county27,1,2015,3,5,0.0,1.8,1.8,9.6,7.6,8.6,94.0,998.3
54121,county27,1,2015,3,6,0.0,1.6,1.6,8.4,6.3,7.2,91.0,1001.0
54122,county27,1,2015,3,7,0.0,1.0,1.0,9.4,6.5,7.9,92.0,999.9
54123,county27,1,2015,3,8,0.0,0.7,0.7,12.0,8.7,10.4,95.0,998.5
54124,county27,1,2015,3,9,0.0,0.8,0.8,14.6,11.1,12.6,87.0,1001.9
54125,county27,1,2015,3,10,0.0,1.3,1.3,13.3,10.6,11.5,89.0,1003.8
54126,county27,1,2015,3,11,0.0,1.1,1.1,11.5,9.4,10.1,94.0,1004.4
54127,county27,1,2015,3,12,0.0,0.9,0.9,14.0,8.8,10.9,89.0,1002.7
54128,county27,1,2015,3,13,0.0,0.7,0.7,16.3,11.9,13.9,92.0,997.8
54129,county27,1,2015,3,14,0.0,0.9,0.9,23.1,14.4,18.0,89.0,996.5
54130,county27,1,2015,3,15,0.0,0.7,0.7,22.1,17.9,19.7,92.0,994.1
54131,county27,1,2015,3,16,0.0,1.1,1.1,20.7,16.3,18.2,92.0,994.1
54132,county27,1,2015,3,17,3.5,1.9,1.9,26.6,16.8,21.8,85.0,988.6
54133,county27,1,2015,3,18,3.5,1.6,1.6,30.1,19.3,24.1,80.0,987.6
54134,county27,1,2015,3,19,0.0,0.8,0.8,26.8,19.8,20.7,85.0,991.6
54135,county27,1,2015,3,20,0.0,1.3,1.3,20.2,17.0,18.1,86.0,996.4
54136,county27,1,2015,3,21,2.1,1.3,1.3,20.6,14.5,16.4,77.0,1001.1
54137,county27,1,2015,3,22,3.1,1.0,1.0,23.9,13.7,18.2,80.0,998.4
54138,county27,1,2015,3,23,0.0,1.4,1.4,21.2,15.6,17.1,91.0,999.9
54139,county27,1,2015,3,24,0.0,0.9,0.9,16.4,14.9,15.8,95.0,1004.4
54140,county27,1,2015,3,25,0.0,0.7,0.7,16.4,13.9,15.0,90.0,1005.5
54141,county27,1,2015,3,26,0.0,0.8,0.8,23.1,14.4,18.0,86.0,1004.3
54142,county27,1,2015,3,27,0.0,0.9,0.9,20.2,17.7,18.3,87.0,1003.3
54143,county27,1,2015,3,28,0.0,0.8,0.8,19.9,15.7,17.4,90.0,999.3
54144,county27,1,2015,3,29,0.0,0.7,0.7,24.5,17.4,20.4,87.0,994.6
54145,county27,1,2015,3,30,1.4,1.2,1.2,27.4,19.3,22.5,84.0,992.1
54146,county27,1,2015,3,31,5.1,2.4,2.4,29.1,21.6,25.3,75.0,989.8
54147,county27,1,2015,4,1,4.2,2.8,2.8,29.0,24.4,26.9,67.0,987.4
54148,county27,1,2015,4,2,8.3,3.3,3.3,32.5,25.8,28.6,61.0,983.2
54149,county27,1,2015,4,3,7.7,2.3,2.3,33.0,24.0,29.1,61.0,981.8
54150,county27,1,2015,4,4,5.6,3.2,3.2,31.4,25.9,28.7,63.0,984.1
54151,county27,1,2015,4,5,5.2,2.5,2.5,30.8,26.2,28.0,65.0,988.3
54152,county27,1,2015,4,6,0.0,1.6,1.6,27.9,19.5,21.8,73.0,993.0
54153,county27,1,2015,4,7,0.0,1.8,1.8,19.5,13.3,14.7,81.0,999.6
54154,county27,1,2015,4,8,0.0,1.4,1.4,13.9,11.0,12.5,77.0,1002.9
54155,county27,1,2015,4,9,0.0,1.3,1.3,12.4,9.9,11.0,91.0,1001.2
54156,county27,1,2015,4,10,0.0,1.2,1.2,15.3,11.0,12.5,89.0,1001.5
54157,county27,1,2015,4,11,4.8,0.8,0.8,21.2,10.6,15.2,81.0,1001.3
54158,county27,1,2015,4,12,10.6,0.9,0.9,26.3,12.2,17.9,71.0,993.6899999999999
54159,county27,1,2015,4,13,10.8,1.4,1.4,26.8,11.7,18.0,72.0,994.7389999999999
54160,county27,1,2015,4,14,10.4,1.2,1.2,29.0,12.8,20.5,63.0,998.6
54161,county27,1,2015,4,15,5.9,1.4,1.4,27.1,15.8,21.2,69.0,994.4
54162,county27,1,2015,4,16,8.9,1.0,1.0,32.1,15.6,22.4,72.0,994.2
54163,county27,1,2015,4,17,8.8,2.3,2.3,29.2,17.3,23.3,67.0,988.9
54164,county27,1,2015,4,18,3.6,2.4,2.4,30.7,23.2,25.1,67.0,985.9
54165,county27,1,2015,4,19,8.4,1.6,1.6,35.5,21.9,28.1,69.0,984.2
54166,county27,1,2015,4,20,0.5,2.4,2.4,31.8,17.1,19.9,75.0,991.9
54167,county27,1,2015,4,21,10.2,1.8,1.8,26.5,13.4,19.3,65.0,996.3
54168,county27,1,2015,4,22,1.9,1.3,1.3,23.2,16.1,19.2,64.0,999.1
54169,county27,1,2015,4,23,0.0,1.2,1.2,22.6,16.8,19.4,69.0,1000.2
54170,county27,1,2015,4,24,0.0,0.7,0.7,23.4,17.3,19.7,84.0,1000.0
54171,county27,1,2015,4,25,2.2,1.1,1.1,26.3,19.3,21.6,79.0,998.7
54172,county27,1,2015,4,26,7.1,1.2,1.2,30.0,17.4,23.0,75.0,996.9
54173,county27,1,2015,4,27,0.9,1.1,1.1,29.4,20.1,24.2,78.0,993.2
54174,county27,1,2015,4,28,1.3,1.3,1.3,30.1,22.0,25.5,78.0,990.9
54175,county27,1,2015,4,29,6.5,0.9,0.9,32.7,22.4,26.6,75.0,990.8
54176,county27,1,2015,4,30,1.1,1.2,1.2,28.6,21.9,25.0,81.0,990.6
54177,county27,1,2015,5,1,8.6,1.8,1.8,32.4,23.0,26.8,76.0,986.7
54178,county27,1,2015,5,2,2.4,1.2,1.2,30.4,22.1,26.0,80.0,988.1
54179,county27,1,2015,5,3,1.1,1.4,1.4,29.2,23.7,25.4,80.0,989.5
54180,county27,1,2015,5,4,0.0,1.0,1.0,24.9,21.7,22.2,90.0,990.9
54181,county27,1,2015,5,5,0.0,1.4,1.4,24.4,20.1,22.1,81.0,989.9
54182,county27,1,2015,5,6,0.0,0.7,0.7,25.0,20.6,22.6,85.0,988.1
54183,county27,1,2015,5,7,2.8,0.9,0.9,30.5,22.5,25.4,85.0,988.9
54184,county27,1,2015,5,8,1.9,1.0,1.0,29.6,22.1,23.0,93.0,987.5
54185,county27,1,2015,5,9,1.0,0.9,0.9,28.7,21.4,24.3,83.0,989.3
54186,county27,1,2015,5,10,3.1,0.8,0.8,30.0,22.1,25.3,83.0,988.6
54187,county27,1,2015,5,11,0.4,1.6,1.6,24.9,20.5,22.9,86.0,991.4
54188,county27,1,2015,5,12,9.6,1.1,1.1,29.5,14.0,21.1,67.0,994.6
54189,county27,1,2015,5,13,1.2,1.9,1.9,28.2,23.4,26.3,71.0,989.7
54190,county27,1,2015,5,14,0.0,1.9,1.9,28.6,25.2,26.8,76.0,989.1
54191,county27,1,2015,5,15,0.0,1.2,1.2,27.1,22.2,24.1,88.0,989.0
54192,county27,1,2015,5,16,3.8,0.7,0.7,30.8,21.9,25.0,83.0,989.3
54193,county27,1,2015,5,17,2.5,1.1,1.1,31.1,23.6,27.2,75.0,986.8
54194,county27,1,2015,5,18,0.3,1.3,1.3,31.4,25.1,27.7,82.0,985.1
54195,county27,1,2015,5,19,0.0,0.8,0.8,31.4,24.0,26.4,88.0,985.7
54196,county27,1,2015,5,20,0.0,1.1,1.1,27.8,22.2,25.0,90.0,986.2
54197,county27,1,2015,5,21,0.4,1.2,1.2,29.2,23.3,25.7,82.0,988.7
54198,county27,1,2015,5,22,0.0,1.1,1.1,25.4,21.9,22.7,95.0,988.4
54199,county27,1,2015,5,23,0.0,0.9,0.9,23.4,21.1,22.0,96.0,987.3
54200,county27,1,2015,5,24,0.0,0.8,0.8,27.7,19.9,22.9,86.0,988.2
54201,county27,1,2015,5,25,0.5,0.8,0.8,26.7,22.4,23.7,94.0,987.5
54202,county27,1,2015,5,26,0.0,0.6,0.6,32.1,23.7,27.1,88.0,986.5
54203,county27,1,2015,5,27,6.3,1.5,1.5,34.3,24.9,29.6,77.0,984.7
54204,county27,1,2015,5,28,5.7,1.7,1.7,34.6,26.8,30.8,67.0,982.9
54205,county27,1,2015,5,29,7.1,2.5,2.5,35.3,28.5,30.8,69.0,983.8
54206,county27,1,2015,5,30,1.8,1.8,1.8,33.5,26.1,28.6,84.0,986.6
54207,county27,1,2015,5,31,0.0,1.3,1.3,29.9,23.3,26.0,87.0,987.2
54208,county27,1,2015,6,1,6.3,2.3,2.3,34.5,24.8,28.7,76.0,985.3
54209,county27,1,2015,6,2,6.4,1.9,1.9,33.6,25.5,28.9,74.0,986.5
54210,county27,1,2015,6,3,7.5,2.0,2.0,32.6,25.1,28.5,76.0,989.1
54211,county27,1,2015,6,4,10.3,1.0,1.0,35.1,24.4,28.8,78.0,988.2
54212,county27,1,2015,6,5,0.0,1.4,1.4,29.6,23.6,24.6,84.0,988.9
54213,county27,1,2015,6,6,4.5,1.1,1.1,31.3,22.3,26.1,83.0,987.4
54214,county27,1,2015,6,7,0.6,1.0,1.0,30.2,24.3,26.7,85.0,986.8
54215,county27,1,2015,6,8,2.3,1.0,1.0,30.4,24.9,26.2,87.0,986.8
54216,county27,1,2015,6,9,0.0,1.2,1.2,30.9,24.5,26.6,91.0,986.2
54217,county27,1,2015,6,10,5.1,1.9,1.9,33.1,24.6,27.3,87.0,985.8
54218,county27,1,2015,6,11,0.0,0.6,0.6,27.1,23.9,25.0,95.0,988.1
54219,county27,1,2015,6,12,0.0,1.0,1.0,26.0,22.4,23.5,95.0,989.1
54220,county27,1,2015,6,13,0.0,0.9,0.9,27.5,23.6,24.6,98.0,986.6
54221,county27,1,2015,6,14,0.0,1.2,1.2,26.0,22.4,23.9,98.0,987.9
54222,county27,1,2015,6,15,4.6,0.8,0.8,33.4,23.9,26.3,90.0,988.4
54223,county27,1,2015,6,16,8.8,1.6,1.6,33.2,22.5,27.3,81.0,987.5
54224,county27,1,2015,6,17,9.8,1.7,1.7,34.8,24.5,30.0,69.0,984.6
54225,county27,1,2015,6,18,7.9,1.0,1.0,34.1,26.3,30.0,70.0,984.8
54226,county27,1,2015,6,19,3.9,0.9,0.9,33.8,26.4,28.8,80.0,986.4
54227,county27,1,2015,6,20,2.2,0.9,0.9,31.5,25.8,27.6,88.0,987.1
54228,county27,1,2015,6,21,7.5,1.4,1.4,35.4,25.5,29.1,78.0,985.5
54229,county27,1,2015,6,22,5.4,1.3,1.3,31.6,24.9,27.2,87.0,984.1
54230,county27,1,2015,6,23,2.1,1.0,1.0,32.1,25.2,27.5,85.0,983.0
54231,county27,1,2015,6,24,1.3,0.8,0.8,30.5,25.5,27.4,85.0,983.5
54232,county27,1,2015,6,25,5.3,1.5,1.5,33.3,25.9,29.0,76.0,983.9
54233,county27,1,2015,6,26,7.4,2.9,2.9,34.1,27.4,30.7,66.0,983.4
54234,county27,1,2015,6,27,7.5,2.1,2.1,34.2,28.5,31.3,64.0,985.6
54235,county27,1,2015,6,28,9.8,2.1,2.1,35.5,28.5,31.6,62.0,987.3
54236,county27,1,2015,6,29,9.7,3.3,3.3,34.7,28.5,31.5,60.0,986.1
54237,county27,1,2015,6,30,9.6,2.4,2.4,35.3,28.6,32.0,61.0,983.8
54238,county27,1,2015,7,1,5.8,1.5,1.5,35.3,29.1,31.2,68.0,982.6
54239,county27,1,2015,7,2,0.0,1.3,1.3,32.5,27.5,29.5,77.0,981.8
54240,county27,1,2015,7,3,2.1,1.6,1.6,34.4,26.1,29.0,83.0,981.9
54241,county27,1,2015,7,4,0.0,1.6,1.6,27.1,23.1,24.6,95.0,984.0
54242,county27,1,2015,7,5,0.0,1.9,1.9,24.9,21.4,22.7,86.0,987.1
54243,county27,1,2015,7,6,0.0,1.2,1.2,27.0,21.3,23.6,85.0,986.3
54244,county27,1,2015,7,7,8.3,1.7,1.7,30.1,20.2,24.3,74.0,986.1
54245,county27,1,2015,7,8,5.9,1.3,1.3,28.8,18.9,23.9,74.0,986.4
54246,county27,1,2015,7,9,3.1,1.5,1.5,28.7,23.0,25.7,70.0,985.5
54247,county27,1,2015,7,10,0.0,1.2,1.2,26.4,23.3,25.0,81.0,985.3
54248,county27,1,2015,7,11,9.8,0.8,0.8,33.5,22.3,27.4,79.0,984.4
54249,county27,1,2015,7,12,10.7,1.0,1.0,36.0,23.4,29.0,74.0,983.2
54250,county27,1,2015,7,13,10.5,1.2,1.2,37.8,24.7,30.3,72.0,983.3
54251,county27,1,2015,7,14,8.7,0.9,0.9,37.4,26.1,30.8,71.0,982.4
54252,county27,1,2015,7,15,4.2,1.1,1.1,35.1,26.0,30.2,72.0,981.3
54253,county27,1,2015,7,16,2.0,1.4,1.4,33.0,25.9,28.4,82.0,981.4
